"","Model","Metric","Estimate","lwr","upr","pval","Time","Simulation"
"4059","Bliss","SS",0.219737155328069,-1.74022682921198,2.17970113986812,0.826075866026436,27,203
"4060","Bliss","SS",0.0180400861931823,-1.94192389834687,1.97800407073324,0.985606874449569,30,203
"4061","Bliss","CI",0.911464959338192,0.552887771796013,1.50259856426682,0.716261490456907,3,204
"4062","Bliss","CI",1.18201899331898,0.74804583849413,1.86775840285325,0.473758912038174,6,204
"4063","Bliss","CI",1.06502193459879,0.692509040762783,1.63791612009451,0.774227110232952,9,204
"4064","Bliss","CI",0.953640504428337,0.607450078465869,1.49712749067894,0.836570768961503,12,204
"4065","Bliss","CI",0.959714393588811,0.600563132565371,1.53364678468884,0.863496666611634,15,204
"4066","Bliss","CI",0.95084094733262,0.584762596939854,1.5460949654709,0.838954628364192,18,204
"4067","Bliss","CI",0.959246976023049,0.625945122915659,1.47002465123983,0.848502768771754,21,204
"4068","Bliss","CI",0.97781788716116,0.614820581077158,1.55513307439577,0.924509537618509,24,204
"4069","Bliss","CI",0.941637040463657,0.590578619357786,1.50137557796684,0.800542599981244,27,204
"4070","Bliss","CI",0.920233859348084,0.584528357028425,1.44874127270012,0.719587655320941,30,204
"4071","Bliss","SS",0.363459729112365,-1.59650425542769,2.32342371365242,0.716261490456907,3,204
"4072","Bliss","SS",-0.716376482980274,-2.67634046752033,1.24358750155978,0.473758912038174,6,204
"4073","Bliss","SS",-0.286850086463142,-2.2468140710032,1.67311389807691,0.774227110232952,9,204
"4074","Bliss","SS",0.206281832450862,-1.75368215208919,2.16624581699092,0.836570768961503,12,204
"4075","Bliss","SS",0.171924777977451,-1.7880392065626,2.13188876251751,0.863496666611634,15,204
"4076","Bliss","SS",0.203230815161824,-1.75673316937823,2.16319479970188,0.838954628364192,18,204
"4077","Bliss","SS",0.191029132783763,-1.76893485175629,2.15099311732382,0.848502768771754,21,204
"4078","Bliss","SS",0.0947548654925886,-1.86520911904746,2.05471885003264,0.924509537618509,24,204
"4079","Bliss","SS",0.252644938970166,-1.70731904556989,2.21260892351022,0.800542599981244,27,204
"4080","Bliss","SS",0.359009937260735,-1.60095404727932,2.31897392180079,0.719587655320941,30,204
"4081","Bliss","CI",1.04456480256074,0.683968853991711,1.59527092554127,0.840065227508785,3,205
"4082","Bliss","CI",1.20885403025137,0.840417547512335,1.73881194030343,0.306488041396726,6,205
"4083","Bliss","CI",1.08721690636816,0.730873031075357,1.61729951884199,0.679833599633241,9,205
"4084","Bliss","CI",1.13225138403146,0.759657031523607,1.68759472162052,0.541870860087694,12,205
"4085","Bliss","CI",1.14714168129144,0.763582830681265,1.72336776585466,0.508582084290164,15,205
