Model,Metric,Estimate,lwr,upr,pval,Time,Simulation
Bliss,CI,0.9594553422171445,0.750649204489283,1.2263445404372777,0.7409969204109441,21,209
Bliss,CI,0.9065773971828159,0.7030481699081197,1.1690274041822482,0.4496083925290495,24,209
Bliss,CI,0.8328558559631147,0.650938858154045,1.0656129498538867,0.14579317212039986,27,209
Bliss,CI,0.7986524500867465,0.6171401959005733,1.0335507884051771,0.08743178876284152,30,209
Bliss,SS,-1.8963068118208,-3.856270796360853,0.0636571727192535,0.05791948606623183,3,209
Bliss,SS,-2.3905433466009907,-4.350507331141045,-0.4305793620609372,0.016823463110966035,6,209
Bliss,SS,-1.0227056810161277,-2.982669665556181,0.937258303523926,0.30644702453198874,9,209
Bliss,SS,-0.7953718238471712,-2.755335808387225,1.1645921606928824,0.42639724492976977,12,209
Bliss,SS,-0.2370344235889985,-2.196998408129052,1.722929560951055,0.8126300849555526,15,209
Bliss,SS,0.18422268408522705,-1.7757413004548264,2.1441866686252804,0.8538387646973482,18,209
Bliss,SS,0.330533452199163,-1.6294305323408904,2.2904974367392166,0.7409969204109441,21,209
Bliss,SS,0.7560680569597036,-1.20389592758035,2.716032041499757,0.4496083925290495,24,209
Bliss,SS,1.4545525616009285,-0.5054114229391251,3.4145165461409817,0.14579317212039986,27,209
Bliss,SS,1.7091034493803756,-0.25086053515967804,3.6690674339204294,0.08743178876284152,30,209
Bliss,CI,1.211610645016243,0.9131050207288146,1.607701547785774,0.18349598335675857,3,210
Bliss,CI,1.2179683214861896,0.9386694123755188,1.5803719739729059,0.1378829380939085,6,210
Bliss,CI,1.1425128900076615,0.89471156854558,1.4589458208924009,0.2854885428230591,9,210
Bliss,CI,1.15933558516785,0.8841956155749559,1.5200923589317905,0.2848083814353673,12,210
Bliss,CI,0.9487511856382757,0.7045786021806528,1.2775420790017722,0.7289386170945507,15,210
Bliss,CI,0.957218281092084,0.729293154107227,1.2563765784673284,0.7526748699457093,18,210
Bliss,CI,0.8928540678596661,0.672852237745904,1.184789678584087,0.43234491119078083,21,210
Bliss,CI,0.8642641402618108,0.6524680989707047,1.144810765952903,0.309122660623367,24,210
Bliss,CI,0.8307058352811948,0.620860894752603,1.111476323605795,0.21183656780912338,27,210
Bliss,CI,0.801794436224323,0.6039832151962359,1.06439103237564,0.12645066337631666,30,210
Bliss,SS,-1.3300676489771843,-3.2900316335172377,0.6298963355628695,0.18349598335675857,3,210
Bliss,SS,-1.4837210551835007,-3.4436850397235546,0.47624292935655294,0.1378829380939085,6,210
Bliss,SS,-1.0680708742396612,-3.028034858779715,0.8918931103003924,0.2854885428230591,9,210
Bliss,SS,-1.0695800446404151,-3.029544029180469,0.8903839398996386,0.2848083814353673,12,210
Bliss,SS,0.3465377527972178,-1.6134262317428358,2.3065017373372716,0.7289386170945507,15,210
Bliss,SS,0.31511430190088335,-1.64484968263917,2.275078286440937,0.7526748699457093,18,210
Bliss,SS,0.7851853371234268,-1.1747786474166269,2.7451493216634804,0.43234491119078083,21,210
Bliss,SS,1.0170646811336237,-0.94289930340643,2.9770286656736777,0.309122660623367,24,210
Bliss,SS,1.2485312604943886,-0.711432724045665,3.208495245034442,0.21183656780912338,27,210
